Genes,1Y,4Y,8Y,23Y,30Y,36Y,40Y,Norm_Symbol
LTA4H,2674565038.947728,2403374532.313896,2689077608.9907413,2842103963.677629,2781051687.753157,2798849930.691565,2790591937.849997,LTA4H
LUC7L,9368327.23706152,9368327.23706152,9368327.23706152,14230822.334096614,14230822.334096614,14230822.334096614,14230822.334096614,LUC7L
LUC7L3,50411710.968478,8932222.055154968,8932222.055154968,16293689.929982472,16293689.929982472,16293689.929982472,16293689.929982472,LUC7L3
LUM,9252240.24504408,9252240.24504408,9252240.24504408,14680903.027238404,14680903.027238404,14680903.027238404,14680903.027238404,LUM
LUZP1,19285680.04880392,8610643.572658809,35480740.7461108,14868822.647377407,14868822.647377407,14868822.647377407,14868822.647377407,LUZP1
LUZP2,10390073.41882273,10390073.41882273,10390073.41882273,10155832.414690835,10155832.414690835,10155832.414690835,10155832.414690835,LUZP2
LXN,36031894.99866437,9385473.147762237,9385473.147762237,13731627.7232442,13731627.7232442,13731627.7232442,13731627.7232442,LXN
LY6E,10291625.036322212,10291625.036322212,10291625.036322212,9880503.801705176,9880503.801705176,9880503.801705176,9880503.801705176,LY6E
LY6H,2020934873.0417511,1352107275.8899558,1509750067.161422,2943107078.90767,1724475041.6534293,2432840647.403551,2943663091.6164784,LY6H
LYN,18612984.91844914,8228788.470882414,8228788.470882414,17727303.883927066,17727303.883927066,17727303.883927066,17727303.883927066,LYN
LYNX1,12919680.957723126,158324703.0690117,12919680.957723126,335864292.8367266,219679076.25544143,9837328.936738286,9837328.936738286,LYNX1
LYPD1,10198413.326581163,10198413.326581163,10198413.326581163,9624360.275738183,9624360.275738183,9624360.275738183,9624360.275738183,LYPD1
LYPLA1,359131787.9271154,268464712.1202816,216022362.91209075,326271183.05819106,236677029.40712592,455451363.6310816,184345983.5813293,LYPLA1
LYPLA2,587487715.3733593,367858804.4960655,226230638.53296265,242217247.16461137,426464798.0082642,551424944.6913675,338450357.67751163,LYPLA2
LYPLAL1,287624118.55383533,413951410.6443786,259301891.39286157,422940523.00785464,246504702.72453654,305407513.80113494,367016671.62497807,LYPLAL1
LYRM1,15625554.982652707,15625554.982652707,15625554.982652707,32331309.55246092,10094491.196051227,40240783.92875823,10094491.196051227,LYRM1
LYRM4,45783923.57467169,173284875.95714748,226909843.87764555,372663047.8065976,313859091.64505446,383192561.6743596,352663345.67847097,LYRM4
LYRM7,102601281.08891527,51126068.50364506,142602083.38209996,403849938.238581,371151707.17144376,45967492.93556335,45967492.93556335,LYRM7
LYRM9,8809603.30819176,8809603.30819176,8809603.30819176,444413394.1062434,15647899.220464515,417240085.5714353,15647899.220464515,LYRM9
LYSMD1,75230569.11590005,48074199.25821893,73507470.94076599,143213269.39534792,127960397.7888906,23448901.61705669,23448901.61705669,LYSMD1
LYSMD2,36482099.35388701,14271110.981143435,120456930.32689932,50045279.16555329,46100703.76487133,43831016.3040367,38937318.99180012,LYSMD2
LYST,39490870.5840684,334809806.1221575,9388038.446911916,9516306.232838623,9516306.232838623,9516306.232838623,9516306.232838623,LYST
LZIC,245544400.47591504,141635608.36149153,84204403.8912863,53172808.83818234,53172808.83818234,53172808.83818234,53172808.83818234,LZIC
LZTFL1,340248427.55124474,16835857.616706677,16835857.616706677,420159881.86478525,394101880.1788361,379371042.328844,359118140.88103795,LZTFL1
LZTS1,30063122.55882953,102446738.75139315,113414498.436184,8431509.502334977,8431509.502334977,8431509.502334977,8431509.502334977,LZTS1
LZTS3,10455817.06447806,10455817.06447806,10455817.06447806,10601504.152699163,10601504.152699163,10601504.152699163,10601504.152699163,LZTS3
MACF1,3976840233.139185,2711949233.6940284,3054716878.7728987,3717724776.788651,3228811764.089099,2553708221.0930057,3553623400.258429,MACF1
MACROD1,128428481.4213066,49590382.1917533,75687489.73733409,48399555.97744604,48399555.97744604,48399555.97744604,48399555.97744604,MACROD1
MACROD2,289340816.38147384,238066433.18137008,226219244.47499493,447893782.01825297,359714742.7906107,452258424.20672405,461306245.13552135,MACROD2
MADD,1315506844.6978538,954804044.7477146,1777215811.0541613,2213149075.740157,1535275354.412126,1879648102.8397255,1968665784.0447862,MADD
MAG,8066289921.110958,19147026691.273663,7623155309.322721,5642647281.1011715,21400723341.9476,11056594226.109426,12576854081.56203,MAG
MAGI1,63525845.35780089,48867861.25910877,6468962.443676009,32019308.233731113,32019308.233731113,97310097.02969092,32019308.233731113,MAGI1
MAGI2,211992711.79253203,194096819.9776527,99346006.48302633,297211253.45215416,39719766.01066758,307475857.59930974,349876363.369006,MAGI2
MAGOHB,69120393.75444531,69725454.73080257,40096516.66812872,42451004.16506852,171538654.1154243,225593478.7993517,204040614.4030284,MAGOHB
MAL2,53595443.56895654,420024325.1370568,622929467.4481872,19555990.02636993,19555990.02636993,19555990.02636993,19555990.02636993,MAL2
MAN2C1,783685026.3421763,583842276.6187401,762775099.8005081,1305267160.9789903,46270390.19599452,1258928531.4681745,1362722503.3176582,MAN2C1
MANF,199255373.1382605,58776698.7699016,111439841.75075965,210017853.67713308,260048960.97993618,242135880.32662207,257526987.86542293,MANF
MAOA,2225557607.1407127,1442608510.396855,1306277780.92812,2311777022.900888,1963781858.593337,1851478537.349555,1887709106.9027255,MAOA
MAOB,5539463237.085719,9147764874.849934,10359252057.71901,11434860858.515577,10804784737.356234,10061173389.730013,13603403635.933487,MAOB
MAP1A,27320751879.163757,35661209902.65127,25528909408.501537,31283011426.069126,32326215835.492462,29959581659.46635,25140553142.320038,MAP1A
MAP1B,58278984504.458015,60588387244.376526,41501237541.42392,53864350169.97082,62532756515.41232,51655826868.09022,49616618892.98059,MAP1B
MAP1LC3A,6095332625.094993,5984603474.735045,5294195821.145589,6969527120.521346,6102709440.328228,6218159805.006304,5434305097.422189,MAP1LC3A
MAP1LC3B,1245076648.4292302,1104163511.441906,1201813446.1902905,1332736701.2526526,1487102593.3869073,1433483564.368885,1830068556.4478493,MAP1LC3B
MAP1S,990551722.9057832,797823721.6125773,665719260.986065,776663731.0989504,1005177127.0508852,532748861.02509767,768740763.6388111,MAP1S
MAP2,25887805931.71723,20805066385.85923,16809762083.186388,40602507243.199615,20726177516.53186,24074444855.425842,18736466149.92921,MAP2
MAP2K1,4476370439.630695,4532694623.752498,5062126731.26713,5801332346.158921,5728866120.2749,5645550323.688095,4788634141.60735,MAP2K1
MAP2K2,4044453245.309268,4077579122.808064,3929495684.017622,4225606623.4439616,4436106610.888646,4991637935.37521,4587196436.21599,MAP2K2
MAP2K4,1798766446.8784804,1939602005.5296535,1323625522.6509585,1406449779.1690278,1507876334.8822825,1203030191.7140286,1477011292.7513552,MAP2K4
MAP2K6,298547074.8554817,174264560.24940413,149375113.29940614,224005582.43187127,215759824.0091979,269556074.8178733,216825648.55592197,MAP2K6
MAP2K7,32687827.59872857,8764293.698734466,8764293.698734466,21607193.798057616,21607193.798057616,21607193.798057616,21607193.798057616,MAP2K7
MAP3K12,136476822.57897812,149002995.57121432,146924236.88676068,115296083.77387966,115296083.77387966,115296083.77387966,115296083.77387966,MAP3K12
MAP3K15,9682894.573074553,9682894.573074553,9682894.573074553,10248338.487983683,10248338.487983683,10248338.487983683,10248338.487983683,MAP3K15
MAP3K5,21594990.5880069,97015419.71627788,9813471.869567176,154259667.42020273,13222980.430575602,104602119.32887311,131476511.97965927,MAP3K5
MAP4,3588238122.83343,4333527311.562204,2830713587.9279003,4561499928.579907,4974308489.284346,3844595842.7971635,2574235819.1743627,MAP4
MAP4K3,56115828.60715838,49415345.43261121,7756727.410662221,18381116.15166463,18381116.15166463,18381116.15166463,18381116.15166463,MAP4K3
MAP4K4,56803607.99218926,41577321.00055063,22241789.46428604,46377116.9318575,46377116.9318575,46377116.9318575,46377116.9318575,MAP4K4
MAP6,11341361149.462343,13065031050.086971,11280749588.290634,15479142412.772781,12741829322.891138,13166440658.467524,13546283266.416494,MAP6
MAP6D1,10254275.793196993,588717760.1585151,168816880.24625143,439602772.9235103,311877143.7587517,12522835.82221135,12522835.82221135,MAP6D1
MAP7D1,356787063.7459082,764208558.1190879,266023049.44048855,331718465.26517564,371484240.2566915,298225739.52615327,202586169.8377736,MAP7D1
MAP7D2,42912176.93467727,151382980.1579231,114479806.68869255,110666957.92962556,155051654.25113666,134573500.8901987,10870187.99303555,MAP7D2
MAPK1,17019473772.73231,16941182057.349232,16409716847.824615,20064987494.68568,18267979681.810013,15269261399.794481,20278844606.381725,MAPK1
MAPK10,918886943.8955697,1212842047.4502087,975264489.6283047,1293550043.7844162,1166433222.2825716,1299034552.6444266,1037526191.6637565,MAPK10
MAPK15,10089524.282767747,10089524.282767747,10089524.282767747,11515599.57477567,862942146.7905574,1134644692.282194,1478856094.3628502,MAPK15
MAPK3,1721578806.5557024,1577672554.4012802,1286805628.0784798,2248660243.507937,2267689889.6952085,2163161676.5876865,2121227559.295734,MAPK3
MAPK8,59224491.26554405,50507534.3881046,36604061.41946573,17645274.858259715,17645274.858259715,17645274.858259715,17645274.858259715,MAPK8
MAPK8IP3,387143089.61866033,547540795.2480841,253883380.62589693,534504178.5415783,504181501.7337252,570909058.2040237,479825637.85065234,MAPK8IP3
MAPK9,64804463.70090209,6555735.900705105,79265663.23096159,23541026.59691881,23541026.59691881,23541026.59691881,23541026.59691881,MAPK9
MAPRE1,3346783649.495271,2430510775.8966565,1983881086.6836536,2398309297.0607657,3248733224.901923,2260643119.107085,1899938173.648021,MAPRE1
MAPRE2,9013735085.128296,8271305144.741603,7335120465.42408,8855897832.68512,8133853840.886142,6872337434.841504,8253732865.504144,MAPRE2
MAPRE3,6301086052.258396,6512583108.950117,5815514416.924761,7845995292.0974,6667592450.826515,6318989521.597321,6452885465.0201435,MAPRE3
MAPT,31992561689.6767,24559464696.831417,19480008520.419186,33405208187.305977,30788115448.71221,27862631109.80563,31420800524.706337,MAPT
MARC1,114795981.40815088,6813755.600499754,137048005.6558999,268065255.4309889,168433401.6233759,23668035.662974745,329847803.3466549,MARC1
MARC2,422095106.692577,140882622.22954884,361701643.9052169,219744667.58290783,303379598.1909096,202770062.3010288,262709275.6021856,MARC2
MARCH5,27315689.795086894,10356522.90454216,73364723.18020694,10888049.459404832,61364685.76024604,10888049.459404832,10888049.459404832,MARCH5
MARCKS,9711208755.122726,6295941783.622618,5279687994.896357,7776220789.941419,9989293557.017202,4578437360.494119,5638626441.8817005,MARCKS
MARCKSL1,751914377.0088718,282343087.0228057,219592870.8989588,149051942.36555913,397893229.94871634,17929548.04000919,392120749.5202055,MARCKSL1
MARK1,632468999.5676695,553818401.7851826,578750076.9908457,729649634.4040086,592595838.3296063,648252178.7642344,700505007.2584295,MARK1
MARK2,983871718.709428,1002553571.1317463,926707864.982407,1508901895.4852033,1158980513.4418821,1170317431.3501384,1104772058.020034,MARK2
MARK3,103462212.91823392,79162506.08165042,77390206.21709454,285895954.6811598,37676147.91925819,193588378.99788547,37676147.91925819,MARK3
MARK4,99467837.99697216,120220763.75857995,83576490.16800137,28286393.8013552,28286393.8013552,28286393.8013552,4619990843.334365,MARK4
MARS,1161544628.9495478,642023052.736237,514220382.77089417,973477250.9291805,788042293.1413777,811324335.0453625,455296948.5198343,MARS
MAST1,70611532.33735228,86204607.14299004,76705414.17979497,22188241.512471307,22188241.512471307,153097353.61247167,164682108.33657005,MAST1
MAST3,447169289.33215314,611519331.0583769,540955950.1479467,1027059058.1471902,351771228.12228334,996869222.8948467,635403448.6071178,MAST3
MAT2A,1410397697.668323,1577736239.5408552,1760842248.7078657,1997335553.876165,2027424986.280957,2291282143.7097745,2048335837.2911747,MAT2A
MAT2B,902898217.5192696,1151798826.189599,1059228319.1671027,1113727444.0169532,1022046904.7216123,1279288088.284739,1067267584.1266924,MAT2B
MATR3,2965777038.274298,2033909913.3993282,1651542373.3796759,2835510016.635102,2229881843.7303705,2641893950.435573,2176805994.3204713,MATR3
MAVS,38447587.9704082,34333484.02234849,30488133.97481124,26901625.80702982,26901625.80702982,26901625.80702982,26901625.80702982,MAVS
MB,9927306.669514494,9927306.669514494,81681961.25638388,9735275.033882746,9735275.033882746,9735275.033882746,9735275.033882746,MB
MBD1,10362435.938033748,10362435.938033748,10362435.938033748,10078039.56955709,10078039.56955709,10078039.56955709,10078039.56955709,MBD1
MBLAC1,9881418.024031606,9881418.024031606,9881418.024031606,14422371.799414614,14422371.799414614,14422371.799414614,14422371.799414614,MBLAC1
MBLAC2,660630650.3920699,584225983.2970574,657741541.9486918,847624693.6077979,722219434.2389103,666051970.0555488,747907154.1279745,MBLAC2
MBNL2,19983603.26932984,9824685.586388683,43409200.901493855,12179576.644000912,12179576.644000912,12179576.644000912,12179576.644000912,MBNL2
MBOAT2,59323564.99944568,9464116.31111611,9464116.31111611,12805736.590641493,12805736.590641493,12805736.590641493,12805736.590641493,MBOAT2
MBOAT7,312723915.50133747,258761924.21669048,238439837.34631047,474048678.02382994,399095944.47346586,424802364.3881158,424059439.7115743,MBOAT7
MBP,181782022287.3229,482811219369.5194,186687455488.37567,249639827894.6625,604461729323.8718,117044963597.49245,72833130765.0263,MBP
MCAM,461008652.25818044,393855415.06258684,229487789.23021996,353334566.2793753,468377161.8027055,391676339.9050246,314954388.58361536,MCAM
MCAT,10178344.962234212,10178344.962234212,10178344.962234212,9569787.084751,9569787.084751,9569787.084751,9569787.084751,MCAT
MCCC1,850615143.2242737,593522664.2887896,344904975.16653085,1073567342.6062152,1051122386.8292334,812722501.603484,1044450078.5661943,MCCC1
MCCC2,1153461660.5321274,1055636947.9715873,910499848.5675807,1151041110.9327915,1351800890.813031,1169461631.9108734,1249078998.5843494,MCCC2
MCEE,13263829.52595182,3397097.3746692063,48554426.31835524,30849541.44076228,30849541.44076228,218593526.86961308,30849541.44076228,MCEE
MCF2L,63511312.58158741,46840011.64809965,43306477.80479041,30600408.53295493,30600408.53295493,30600408.53295493,30600408.53295493,MCF2L
MCFD2,9795829.90456074,9795829.90456074,9795829.90456074,9678992.965012006,9678992.965012006,9678992.965012006,9678992.965012006,MCFD2
MCM3,10145385.209906654,10145385.209906654,10145385.209906654,10322278.729018547,10322278.729018547,10322278.729018547,10322278.729018547,MCM3
MCM5,53456441.52789232,10432009.433173167,10432009.433173167,10692325.53569762,10692325.53569762,10692325.53569762,288160987.8560128,MCM5
MCM7,9845437.58225644,9845437.58225644,9845437.58225644,9627981.297939392,9627981.297939392,9627981.297939392,9627981.297939392,MCM7
MCMBP,11572977.084950835,11572977.084950835,11572977.084950835,9841100.419259116,9841100.419259116,9841100.419259116,9841100.419259116,MCMBP
MCTP1,9927167.585852277,9927167.585852277,74845930.46648072,9844439.266067907,9844439.266067907,9844439.266067907,9844439.266067907,MCTP1
MCTS1,1165562563.2115426,1009100923.9004656,1367053109.5846071,601948991.2546599,1102876412.3621778,564573280.1253513,468892880.26410514,MCTS1
MCU,563191327.8254721,166450815.36337548,234977753.43362653,362801913.78219074,76153768.01923789,360390279.15985096,76153768.01923789,MCU
MCUR1,9886557.712842302,9886557.712842302,9886557.712842302,10464808.588981653,10464808.588981653,10464808.588981653,10464808.588981653,MCUR1
MDGA1,10423299.952777157,10423299.952777157,10423299.952777157,10249875.35908512,10249875.35908512,10249875.35908512,10249875.35908512,MDGA1
MDH1,51550144429.928085,59977342906.467125,69544473538.19786,73942393740.5297,78115686193.38882,79592778806.20598,76445552374.81198,MDH1
MDH2,88711118099.01524,101041725220.25308,135647403777.16432,122243688910.09938,87475410279.6466,117534898983.52667,120318307241.3247,MDH2
MDN1,116228952.19422151,1237004816.9676073,2779445018.6435337,2454320415.8426304,4215121862.126144,4578049935.802589,4462464851.259617,MDN1
MDP1;NEDD8-MDP1,1608300706.7835903,1182858003.3319411,1452854148.429457,1694602114.1973119,1360014471.843891,1699101702.3016715,1685990542.355843,MDP1
ME1,1836630455.3792665,1984296433.9645512,2120568110.408918,922327671.3853763,1166782439.4758115,1289381663.3554795,1295859139.2463114,ME1
ME2,2287801081.188795,1440302978.5109224,1361071942.4508462,2000743558.803457,1703263456.3641188,1781921851.2159042,1796410631.3524156,ME2
ME3,10211433735.535784,9956227860.206768,12545979575.998186,8733983885.543495,10109038724.708738,9328346791.764805,11081812655.89098,ME3
MECP2,1001322260.2261176,1114146231.8738024,1242671792.027657,1426136661.9141965,1653110527.4598885,1754691045.0685868,1553377282.9010925,MECP2
MECR,227117967.03293237,236409809.97059405,326369766.8300162,536681624.64086497,501227963.2920812,609624915.0758724,597765006.4945865,MECR
MED17,9655028.693844207,9655028.693844207,9655028.693844207,9509813.698548663,9509813.698548663,9509813.698548663,9509813.698548663,MED17
MEF2D,10377816.622947667,10377816.622947667,10377816.622947667,10775503.889417836,10775503.889417836,10775503.889417836,10775503.889417836,MEF2D
MEGF9,8745197.080041286,100496904.97476456,101127091.60558333,16756422.364162356,16756422.364162356,16756422.364162356,16756422.364162356,MEGF9
MEMO1,53549870.31356879,27813594.0583248,42167622.57174826,27858818.7994082,27858818.7994082,27858818.7994082,27858818.7994082,MEMO1
MESDC2,150485614.57610247,131814922.82217082,114607073.38654432,245776850.4598272,240307009.33566028,235912098.45362788,315815781.1620489,MESDC2
MEST,25367134.65186678,9853181.875220623,9853181.875220623,9736659.05404006,9736659.05404006,9736659.05404006,9736659.05404006,MEST
METAP1,46551725.61756688,44238383.93017361,29652326.65931137,43586809.38281416,43586809.38281416,43586809.38281416,43586809.38281416,METAP1
METAP2,110178386.37634271,151264205.5578078,57711403.92950581,58950451.55508632,346583511.12234634,58950451.55508632,389048871.31111634,METAP2
METTL13,9990396.279229762,9990396.279229762,20326481.206685644,11797497.166310048,11797497.166310048,11797497.166310048,11797497.166310048,METTL13
METTL7A,786917216.8839988,644207689.9252249,693544459.4289063,918450158.2059053,880025754.634215,578166092.9415157,761329534.5968125,METTL7A
MFAP2,1580467297.1630125,1603654364.211666,1965532803.8758235,14290974700.915169,61716212.01326104,13936634402.068312,12946019916.125566,MFAP2
MFAP4,9559398.87643454,9559398.87643454,9559398.87643454,10310033.876930822,10310033.876930822,10310033.876930822,10310033.876930822,MFAP4
MFF,667699568.8515878,922431788.8422374,349450425.1632483,480391573.0773407,661614439.54473,521840415.8500117,615982172.3923057,MFF
MFGE8,9402998.52753334,9402998.52753334,9402998.52753334,10274767.44237948,10274767.44237948,10274767.44237948,10274767.44237948,MFGE8
MFN2,1414139479.5457144,1433120029.1366682,1993042973.7215536,1460472473.6728928,1451854951.6250913,1423131049.8972642,1400634792.023363,MFN2
MFSD10,9839284.353905499,9839284.353905499,9839284.353905499,14954594.40176163,14954594.40176163,14954594.40176163,14954594.40176163,MFSD10
MFSD4,31650565.273842305,50675189.18338954,29970199.79085356,96863867.67712696,16940749.79002444,16940749.79002444,16940749.79002444,MFSD4
MFSD6,10085823.683036244,10085823.683036244,61158385.00780374,9424183.78095805,9424183.78095805,9424183.78095805,9424183.78095805,MFSD6
MGARP,9961828.72546384,9961828.72546384,9961828.72546384,9646844.136272334,9646844.136272334,9646844.136272334,9646844.136272334,MGARP
MGEA5,1192120215.9605446,766946184.6678116,716612498.560352,1028500618.5035119,754207484.0093262,642331536.7086215,708093668.4827143,MGEA5
